label,Tweet
0,demontrasi acap kali timbul buah konflik israel vs palestina telah gencat senjata di sepakat muncul demo lagi dari pihak palestina untuk buah menang dan military israel ing
0,konflik dan perang akibat kami hilang sanak keluarga
1,amat politik dan intelijen pun nyata pola pikir dan kata sama kayak buzzer liat ya kayak kalau emang narasi yang edar tentang konflik israel palestina ini pake sega
0,politis pkb yakin jokowi bisa selesai konflik palestina
1,solusi untuk palestina bukan gencat senjata lain bebas palestina dari cengkeram jajah zionis okay pala cendekiawan muslim dari belanda palestinamilikumatislam palestina khi
1,apa mereka tau masalah benar konflik palestina-israel atau pikir mereka adalah masalah agama miris bener akibat goreng issu palestina adalah masalah agama
2,baru gencat senjata kok tiba nyerang dasar zionis
2,lah baru aja ngomong gencat senjata ko udah rusuh lagi ih astaga kenapa sih
2,bangsa licik baru gencat senjata
2,jangan pernah percaya hadap gencat senjata zionis yahudi
2,bagus gerak habis satu satu pentol hamas itu lebih baik supaya indonesia gak teriak minta gencat senjata
1,konflik palestina-israel bukan konflik agama sentimen agama di indonesia buat polarisasi yang tidak sehat
2,konflik palestina-israel bukan konflik agama sentimen agama di indonesia buat polarisasi yang tidak sehat
2,gencat senjata karena habis roket
0,banding antara negara duduk dan palestina dalam kait dengan gencat senjata adalah seperti culik dan sandera westandwithpalestine israelterrorism
1,jangan suka putar balik fakta konflik palestina yahudi adalah soal iman sejak zaman nabi musa as kaum bani israil emang bengal
0,masalah kalau gencat senjata siapa yang mau donasi
0,konflik israel dan palestina atau jajah israel hadap palestina adalah masalah semua bangsa kh hasyim asy ari diri nu
1,hal ini tanda dengan kerah para juang hamas dekat batas untuk pasti tak orang pun di sana yang langgar gencat senjata hamas
2,selamat pagi semua kecuali zionis yahudi yang bilang gencat senjata tapi baru jam nyerang palestina lagi
2,tidak gencat senjata hancur mereka
2,israel palestina sudah gencat senjata buzzer bangsat wakanda masih saja mancing ribut emang watak
0,konflik palestina khusus dan konflik adab umat manusia esensi rupa medan perang antara iman dajjal dan yahudi kaum bani israil seba
0,israel dan hamas sepakat untuk laku gencat senjata meski telah laku gencat senjata
1,publik perlu tahu apa tindak real perintah sinkron dengan harap juta rakyat yang turun suara merdeka palestina
2,banyak baca bro biar gak kudet justru palestina sendiri yang provokasi israel dari mesjid al aqsa
1,ini bukan perang agama tapi yahudi israel vs semua agama karena palestina bukan hanya agama islam saja
0,sudah bisa tebak zionis itu licik gencat senjata cuman judul saja fakta mereka masih saja intimidasi di al-quds
1,masalah palestina adalah masalah manusia jadi wajar kalau bukan manusia
1,kalau bela negara palestina jelas pahala dan pandu
1,jika kalian tidak ada sama kami cukup bicara tentang manusia selain itu cukup diam tidak usah lebih perintah saja terus coba juang merdeka palestina
1,atas nama hak asasi manusia ayo kita sama sama satu suara dan lindung saudara yang di palestina sana dari buat semena mena bangsa zionist
1,palestina harus punya nilai tawar yang tinggi untuk dapat kan nilai yang sejajar dalam runding denga israel dengan galang dukung yang kuat
1,agak ironi enggak sih perintah negara ini koar koar dukung palestina merdeka sedang di pelupuk mata
2,sudah bisa tebak zionis itu licik
2,muak baca dari yang sudah gencat senjata adalah istirahat bombardir pola ulang hamasyahudisyiahadalahkakakberadik
0,konflik palestina dan israel yang langsung beberapa hari belakang ini telah sebab hancur dan korban jiwa yang tidak sedikit utama rakyat sipil palestina jakarta beritajatim
2,indonesia kadrun nya pada teriak karena kadrun hamasnya di roket balik dan mati tapi gilir duluan hamas kirim roket ribu mis ke israel orang indonesia diam saja mungkin kalau gak iron dome dan israel porak poranda karna hujan roket hamas pasti kadrun indonesia sorak sorak
1,enggak tahu kenapa ya aku dan teman bagi besar punya pikir dan dapat yang sama misal dalam tanggap konflik palestina-israel mungkin karena kami sama pernah jadi bagi dari program tukar budaya sama beberapa anak palestina dan israel jadi gak cepat latah sama fenomena yang
1,padahal harus jerusalem di bawah kuasa pbb ga boleh asai palestina dan israel untuk hindar konflik penting dan itu kota suci untuk umat tapi tetep saja ambil alih
0,saya dukung palestina dan israel tapi kutuk hamas
0,perang antara hamas dan israel sudah usai yang ribut tetap di indonesia gak kerja tuh
2,mau sampai kapan kita harus bahas konflik palestina vs israel ini perang sambung gak akhir
2,hanya di indonesia memang konflik palestina-israel di giring jadi konflik kadrun vs cebong di parah dengan hadir buzzerr bangsat
1,hamas itu organisasi teroris yang lindung balik bendera palestina bebas warga palestina di gaza dari sandera hamas
2,supaya indonesia tidak pro kontra tentang hamas-israel suruh aja wakil indonesia berangkat kesana kasih tau saja hamas dan israel nya supaya perang buka jadi korban cukup hamas dan tentara israel saja bukan warga palestina dan bukan warga israel
2,iya lah hamas dan israel itu adalah hanya promosi untuk tunjuk canggih senjata mereka jadi hanya orang bodoh yang mau urusin israel palestina mending urusin negara sendiri aja
1,banding juang bangsa palestina lawan zionis israel juang bangsa indonesia jauh lebih berat karena harus hadap bangsa sendiri ibhrsnotguilty bebas
0,kemarin hamas dan israel sepakat untuk gencat senjata tapi apa yang laku zionis israel mereka tiba menggruduk dalam masjid al aqsa dan lepas tembak saat masyarat sedang shalat jum at israelbabi
0,benar rakyat palestina dan israel sama jadi korban atas gencat senjata antara zionis vs hamas
1,bebas palestina dari teror zionis yahudi freepalestine freepalestine
0,palestina dan israel bukan urus kita ngapain hamas ingin buat kantor perwakila di nkri tidak urus hamas dengan nkri tolak
1,kita tetap bantu dan dukung palestina untuk bisa merdeka yang utuh tapi kita tetap kecam hamas dan israel karena perang
1,beda zaman sekarang bebas dulu rakyat palestina dari ketidakuran faksi fatah dan hamas
0,kasi ya anak anak israel pasti takut akibat serang roket hamas ke israel demikian pula anak anak palestina pasti takut akibat serang israel kepalestina namun alhamdulillah sudah ke
1,israel dan palestina itu adalah murni konflik negara dan bukan urus negara kita indonesia dan juga masalah di negeri kita pun sudah sangat banyak moga pak presiden selalu sehat dan pak hendra
1,palestina masih lihat bersih dari bendera teroris khilafah jika kelompok isis masuk ke palestina dengan bawa bendera teroris maka bisa saja jadi konflik lagi lebih parah
1,moga gencat senjata ini bisa terus langsung untuk akhir konflik yang panjang di palestina aamiin tentangkemanusiaan
2,ingat israel damai untuk palestina bukan untuk hamas negara luar sudah masuk hamas daftar teroris salah satu negara arab saudi dan israel tetap akan buru kelompok hamas sampai ke akar
1,gue sih mantap dukung palestina tentu nasib sendiri merdeka juga tolak selesai konflik palestina israel dengan kerah militer dengan dalih apa duduk sama berundin
0,kok orang nongkrong malam minggu ngedebatin konflik palestina dan israel
0,konflik palestina-israel kali ini buka mata saya
2,kalau pikir cara konyol ujung bangsa kita rusak
1,hati sikap konflik palestina itu di jadi komoditas politik oleh politikus busuk di dalam negeri untuk cipta pecah presiden harus sikap luwes dan tegas biar warga ga kterpengaruh
1,saya juga peduli palestina tapi tau gak sih masalah mereka itu apa yang dari dulu sampai sekarang gak selesai yang saya tahu sih konflik rebut wilayah jerussalem
2,jadi yang tolol itu kamu orang dukung manusia kamu yang gak suka kalau kamu bukan manusia diam kalau kamu manusia ikut besuara biar israel gak bantai masyarakat di sana israel palestina itu bukan konflik agama tapi rebut wilayah israel korban dari palestina orang muslim nasrani di sana
1,boleh jadi tahu kita akan konflik abad palestina-israel sangat minim diri ini pernah rasa prihatin atas jatuh ribu korban dan terkadang lupa akan namun hal itu tidak mungkin
1,lagi pula siapa juga yang mau bela israel atau palestina kita hanya ingin agar supaya masing masing pihak harus realistis lihat konflik dua negara ini jangan pihak ke salah satu karna sama agama
2,saya juga perang senjata orang hamas di palestina itu gak beda dengan fpi sini sok jago banget mentang kandang bohong besar jika yang bilang di palestina non muslim tidak alami
2,sudah tak trending dah isu palestina dengan israel sejak gencat senjata sedang aja lagi isu dekat sheikh jarrah tu freepalestine
2,kalian lebih percaya israel yang langgar gencat senjata ya cup ucup bawa saya berita mana rakyat palestina tolak juang hamas
1,mari kita doa palestina dan israel dapat hidup dengan damai saling asih dan saling cinta
0,taktik zahudi jika hamas serang kata langgar gencat senjata jika hamas tak lawan mereka tindas di luar gaza
0,banding antara negara duduk dan palestina dalam kait dengan gencat senjata adalah seperti culik dan sandera di mana culik ikat sandera dan pukul kemudian rehat
0,bukankah yang jadi sekarang seperti dulu saat negara arab keliling palestina dan israel tolak resolusi pbb untuk solusi dua negara israel dan palestina beda
2,dasar perhati aku aku yakin zionis tengah coba buat provokasi supaya tentara palestina tindak agar nanti tindak balas d iorang boleh play victim kata palestina langgar gencat senja
1,mungkin ini salah satu rugi gencat senjata tanpa syarat
1,solusi untuk palestina bukan gencat senjata lain bebas palestina dari cengkeram jajah zionis aqsacallspakarmy aqsacallsarmies khilafahliberatesalaqsa
1,zionis jajah seperti pancing juang palestina serang duluan
0,kenapa bendera yaman enggak kibar palestina israel udah gencat senjata yaman-saudi masih lanjut
1,harap palestina kekal tenang dengan provokasi sekarang sehingga zionis jelas langgar gencat senjata dan desak untuk perang lagi
1,saya tidak kutuk israel tapi juga tidak kutuk rakyat palestina yang jadi korban perang antara hamas dan israel kalau ini dah terlalu
1,saya tidak kutuk israel tapi juga tidak kutuk rakyat palestina yang jadi korban perang antara hamas dan israel kalau ini sudah terlalu
1,licik israel umpan dengan nyata serang supaya jadi aksi lawan dari pihak palestina lanjut palestina akan anggap langgar gencat senjata sampai di sini paham
2,ini minta gencat senjata apa di panjang kalau ya kita mulai lagi kira begitu joice
2,konflik palestina jadi komoditas untuk dagang supaya dia laku di pilih ikut moga nyungsep dan rugi besar laku yang jahat untuk penting pribadi
1,sudah hamas dan israel itu yang satu ting yang satu lagi jajah
2,bukan sudah gencat senjata antara israel n palestina buang energi saja
1,ayo kita manfaat waktu gencat senjata untuk obat luka mereka masih ribu yang luka
2,damai gencat senjata semua hanya akal akal karena iron dome jebol
2,apa guna coba demo di indonesia duta israel gak hubung diplomatik gak perintah pada dasar sudah tuju dukung palestina yang sana juga sudah gencat senjata
0,kita terlalu sibuk dengan urus palestina dan israel tanpa kita sadar ibu kota banten di serang
1,saya tuju bukan konflik agama ingat elit muslim kristiani imani tanah yang janji tuhan bagai landas ampas imperialisme bagi kelompok ya benar apa
1,banyak kok video yang edar di media sosial gambar gembira warga gaza ini arti apa usaha mesir mediasi dua pihak untuk gencat senjata buah manis bukan beri gembira
1,gencat senjata bukan tuju akhir tetapi hilang jajah yang harus capai sana gencat senjata hanya taktik yahudi cari nafas telah itu mereka sudah serang
0,sedang media masa yang besar besar berita tentang konflik antara palestina dengan israel yang timbul pecah di bangsa ini tidak kena hoax atau uu ite
2,konflik israel palestina dimanfaankan kadrun untuk bangun solidaritas yang enggak habis pikir
1,benar banget hanya taktik saja minta gencat senjata sekarang tidak bisa lagi hamas lindung rakyat palestina dan israel durjana makin wenang pada rakyat palestina
1,paham konflik palestina-israel dari dua sisi jangan cuma sejak tahun aja
0,dewan aman pbb nyata patuh hadap gencat senjata dan penting butuh desak untuk bantu manusia bagi warga palestina
1,zionis sedang buat provokasi agar palestina langgar gencat senjata zionis licik
2,negarawan yang pengetahuanan bangsa jelek dan tidak perikemanusiaan dia bilang jangan ikut konflik yang jadi di palestina
1,negara yang lama ini larang demonstrasi sekarang boleh bela palestina karena manusia kita negara pancasila yang punya manusia muslim besar pula demo dukung palestina kok tangkap apa alas bebas mereka hmi freepalestine
1,cukup jadi manusia untuk nilai konflik palestina-israel
1,harus alternatif lain selain jalur diplomasi israel selalu bikin ulah telah gencat senjata
1,masih percaya gencat senjata yang butuh palestina adalah merdeka liberatealqsa callforkhilafah
1,bukti kalau gencat senjata gak efektif dan justru makin menyengsarakam dan buat israel makin semena mena dan kuasa atas palestina
1,tiada jamin langsung karena israel mengisytiharkan gencat senjata adalah libat belah pihak sahaja mereka buat putus sendiri
1,bukti kalau gencat senjata gak efektif dan justru makin menyengsarakam dan buat israel makin semena dan kuasa atas palestina
1,konflik palestina bukan tentang agama tentang manusia jadi kalau kamu ngerasa masih manusia harus lebih empat kecuali kamu bukan manusia
1,henti brutal atas nama agama di palestina
2,cuma di indonesia dan israel yang aparat nangkapin orang aksi bela palestina
1,jajah atas bumi harus hapus karena tidak sesuai dengan pri kemanusisan dan pri adil jika yang bilang konflik palestina dan israel tidak penting untuk indonesia dia lupa sejarah dan lebih baik seperti tri sus buang saja laut
1,indonesia raya lebih penting dr palestina dan israel dan apa pun
1,begitu kalau otak dan akal belakang yang jelas yang sebar provokasi olah olah konflik israel vs palestina adalah konflik agama padahal di palestina banyak org nasrani di israel pun banyak muslim kasihan ibu itu jadi korban provokasi
1,semua negara saat ini jajah bukti gak yang berani lawan israel justru palestina lah yang tidak jajah karena mereka berani lawan ya kan standforaqsa juang bebas al aqsa
1,gencat senjata bagi konflik israel palaestin ini hanya di antara hamas dan israel ia hanya maksud tidak serang serang buat sementara waktu antara mereka namun bagi warga palestin ia maksud kembali kepada tindas standar yang mereka alami sejak azali
2,ini mirip hamas dan israel telah capek sendiri mereka saling sepakat untuk tarung di lain hari
0,masih enggak paham saja ini konflik nya antara israel dan hamas betul hamas muslim dan domisili di palestina
2,konflik palestina-israel jadi ruwet karena ulah mereka yang mabok agama
0,konflik israel-palestina bukan antar agama
2,kadrun bajing itu nama zionis nusantara pada orang orang yang tidak mau ikut campur dalam urus konflik israel-palestina padahal mereka karena leluhur nusantara ini bentuk adab yang damai di negeri ini tidak seperti di timur tengah yang selalu perang karena beda
0,aku gak mau tahu soal konflik palestina israel aku juga gak mau tahu soal ricuh partai aku sama sekali gak pernah mau libat dalam ribut yang aku tahu ucap kangen duluan tidak akan turun harga diri orang
2,lu paham islam sempal gak kamu gak usah kesana kemari tinggal kamu bawa aja berita rakyat palestina tolak hamas ingat karena ini konflik palestina ya kamu bawa berita tolak warga palestina bukan perintah saudi
0,lantas jika dengan hal sebut apakah anda masih tidak percaya bahwasannya ini masih dapat konflik agama di peperangan antara palestina dan israel
1,yakni konflik derita baik korban sisi palestina yang memang nyata banyak dan korban dari sisi israel meski sedikit namun ketika orang kata ini hanya konflik kolonialisme saja bukan konflik agama rasa itu kurang
1,mungkin beberapa orang kata konflik yang jadi antara palestina dan israel bukan konflik agama lain hanya konflik kolonialisme saja saya tuju dengan statemen ini namun turut saya yang lebih benar
1,tanggap saya tentang palestina untuk bela palestina anda tidak harus islam karena dalam konflik ini kita harus depan manusia seperti yang kita lihat masyarakat sipil mulai dari anak anak hingga orang tua jadi korban dalam konflik ini savepalestine
0,tapi mau tak mau ketika makin banyak imigran yahudi datang dari eropa hindar pogrom utama pasca beli tanah ini makin ke dalam konflik dengan tani arab palestina makin sering jadi dan mukim yahudi di kawasan pantai ini bikin masalah baru
1,iya betul yang jadi di palestina bukan konflik agama tapi lebih pada jajah duduk ampas oleh israel pada palestina mereka bangsa israel juga bukan turun nabi ibrahim dan nabi ya kub freepalestine israelterrorists
0,palestina itu sudah mendeklarasilan merdeka nopember dan sudah aku lebih negara di dunia mari kita dukung damai palestina dan israel agar mereka damai dan tidak saling tumpah darah sama ingat palestina dan israel itu sudah satu keluarga
0,silah bela palestina tapi jangan lupa juga soal konflik di papua indonesia timur sana entar saat efek peperangan sana reda papua lepas dari nkri salahin sana sini
0,dukung pada palestina banjir dunia ribu orang bar di jumlah negara untuk sampai dukung kait konflik israel-hamas lama itu tak perlu jadi orang muslim untuk
2,konflik palestina sama israel sudah damai kiamat dalam jalan sobbb
1,indonesia jangan tendensius dalam sikap peperangan antara palestina dan israel indonesia harus jadi mediator tengah bagi dua kubu indonesia dalam hal ini perintah harus bijak dan hikmat belum salah ambil sikap pmrth tidak bolh pihak karena sama korban
1,jangan lebih jangan bawa konflik israel palestina ke indonesia dri kita cukup bantu doa dan donasi bagi yang mampu supaya konflik segera akhir
2,duta besar palestina kata bukan konflik agama kok kamu ngomong konflik agama kalau bicara jangan asal bunyi lix kamu bukan jabat palestina
2,konflik palestina telah bukti mana emas mana loyang muhammadiyah
1,apa argumen nya jika sering bahas konflik palestina di sini indonesia akan makin keras antara pro kontra dan pada akhir nanti indonesia mlah jadi konflik juga siapa yang rugi sudah sikap indonesia tentang palestina sudah jelas lewat nyata bu menlu di pbb
0,benar konflik itu sudah jadi di zaman alkitab tapi dari perspektif modern konflik palestina dan israel antara dan
0,palestina dan israel sudah gencat senjata tetapi para jiran terus laku aksi bela palestina mungkin kah donasi belum capai target coba kita tanya pada moge yang pamer
2,smoga atas izin allah swt konflik palestina-israel ini bisa bikin gereja makin sepi aminn
0,gencat senjata sudah tuju antara hamas dengan israel dua belah pihak palestina dan israel dakwa mereka capai menang di tebing barat khusus di baitulmakdis baitulaham dan ramal pemuda palestin malaysiadateline
0,pada akhir konflik palestina emang akan muara pada masalah agama kok saat nanti dajjal muncul dengan misi murtad maka peperangan jadi antara yang iman dan dajjal kafir yang ingin murtad
2,konflik palestina kok malah jadi konflik di negeri ini heran saya
1,dilema bos konflik israel-palestina bukan siapa yang benar tapi siapa yang mau damai
0,bukankah palestina sudah merdeka benar saat ini palestina jajah israel bukankah konflik yang benar adalah antara hamas dengan israel pks ini upaya manipulasi fakta
1,saya saran dengar jasa kena konflik israel dan palestina sehingga anda tau kenapa beliau ingat agar umat kristiani untuk jangan bela israel lebih di kondisi sekarang hanya dar saran
1,makanya lihat berita yang bener bro indonesia jelas tegas dukung palestina tapi bukan hamas sama hal dengan israel bro
1,pengetahuanan gue sudah cukup buat tahu kalau konflik palestina israel adalah masalah politik mereka saling rebut lahan sama sama korban dari dua belah fihak kenapa kalian ribet
0,bagai satu cara untuk beri harap kepada rakyat palestina dan israel untuk damai
2,konflik palestina dan israel emang bukan urus nkri memang merdeka nkri dapat dari bantu palestina merdeka nkri dapat dari juang lawan jajah belanda th jepang th gak usah ada jadi manusia nkri bantu palestina karena rasa manusia bagai bangsa yang pernah jajah
0,kenapa di yaman tidak heboh di palestina karna beberapa beda di sana konflik antara syiah dan wahabi sehingga buat rakyat derita palestina antara jajah dan di jajah
1,kenapa di yaman tidak heboh di palestina karna beberapa beda
0,konflik palestina itu cipta hamas
2,palestina dan israel sepakat laku gencat senjata namun konflik palestina dan israel sudah langsung lama kenapa israel serang palestina
1,ya memang begini licik israel kalau orang mau pakai logika gak susah paham algoritma nya jelas israel itu provokasi-gak respon provokasi-ada respon-balik serang-kewalahan-gencatan senjata-provokasi
2,di sono udah gencat senjata nah di sini masih lanjut bego
2,yang bilang mau bebas palestina eh baliho tentang palestina malah pada turun tukang hapus
2,israel hamas perang dia ribut sekarang gencat senjata dia juga ribut mau apa sih ini kakek tua
2,anda memang raja nyinyir seluruh dunia ingin gencat senjata dan henti perang begitu gencat senjata kamu ingin tahu lagi memang otak oposisi bukan untuk tenteram mau goreng supaya ribut terus
1,banyak hal upa peduli itu spontan dan bagaimana momentum sekarang momentum konflik palestina dan israel jadi ya ngalir saja
0,ini bukan konflik israel palestina tapi hamas vs fatah ya kurang lebih hampir sama kaya ricuh pilih presiden
0,janji bebas palestina nyata sih spanduk palestina
0,jujur memang lebih baik meski sakit maaf kalau saya juga jujur kata kalau dildo provokator kambuh harus orang kelas didu paham dulu duduk masalah baru koar ini rebut wilayah antara hamas dan israel dan warga palestina adalah korban bukan masalah agama paham
0,solusi palestina dan israel dua harus masuk ke united states of eropa
1,jaman dajjal dan zionis itu beda palestina asai dajjal akan bebas di jaman al mahdi tapi palestina asai zionis bisa bebas kapan kalau umat islam mau sungguh usaha kalau hanya teriak teriak khilapah ga akan mungkin bisa bebas palestina
0,perang lama hari antara palestina dan israel telah sebab rugi materil dan jatuh korban jiwa yang tak sedikit tegang di jalur gaza baru reda telah dua negara capai
1,runding damai palestina dan israel baik hasil solusi merdeka dan damai
1,palestina dan israel adalah dua bangsa yang mungkin juga bisa jadi satu bangsa yang beda suku dan yakin saja yang pasti orang palestina muslim yang punya garis turun nabi
0,yang pasti menang produsen dan pasok senjata baik ke hamas dan israel yang kecut ya donatur duit bukan dari kantong sendiri bahkan profit sudah di petik duluan yang goblok yang asal dukung notabene cuma provokasi kasihan korban rakyat palestina
1,nyawa dan bahagia mereka rela untuk itu mari kita ulur tangan sama dengan dukung untuk tegak benar maka dari itu jangan lewat aku ngaji besok akungaji
0,jadi hamas itu ibarat malaikat dan israel iblis ya teman
1,rest in power untuk anak palestina dan israel yang jadi korban gelap doktrin agama dan fanatik buta politik ini agung baster
0,gencat senjata baru picu tanya bagaimana akar konflik palestina dan israel jadi ikut ulas
0,khilafah dan jihad bebas palestina takbir apa iya
0,aceh bagi negara indonesia jd ketika mau pisah ya wajib tahan lha palestina itu buah negara dia yang punya negara dan israel itu datang yang dat
0,palestina itu buah negara dia yang punya negara dan israel itu datang yang datang ke palestina minta suaka alias numpang terus kenapa palestina disamain kaya aceh lol
1,konflik palestina israel kompleks tak bisa sederhana bagai selisih kaum yahudi vs muslim sejarah di kawasan ini juga panjang keras sudah kerap tempuh dan tidak pernah selesai masalah perlu genjatan senjata dan jalur diplomasi untuk capai solusi damai
1,bahasa yang paham israel adalah bahasa perang maka logika tentara dan kuat militer yang lawan srel dan bebas palestina kelas raja harus mampu laku itu tak dar retorika beri pesan bagaimana teman
0,soal kalau jadi gencat senjata antara palestina dan israel dia nganggur dan enggak bisa ngomong apa lagi
2,siapa bilang orang kristen benci palestina acau itu hamas tanpa hamas palestina dan israel bisa hidup damai damping yerusalem memang harus jaga
2,dunia lagi sibuk bahas palestina dan israel tapi negara indonesia lagi sibuk bahas corona mau abat dan rakyat indonesia sedih karena tak bisa mudik dan lihat joe biden tertawa mana dan
0,sukarno tidak main dalam implementasi politik antiimperialismenya masuk yang kait dengan sengketa palestina dan israel telah tolak undang israel ke forum kaa sukarno laku lagi saat gelar asi games iv
0,demi pasti gencat senjata antara israel-hamas dan kuat hubung as dengan palestina dan israel
1,satu video juga enggak bisa jadi benar mutlak kita itu bijak saja karena masalah politik lebih kuat tidak akan pernah damai jika iran selalu dukung hamas ini perang iran dan israel palestina itu korban saja
1,kasus beda saat itu indonesia upaya jadi negara yang aku dan hasil jelas konsekuensi yang harus selesai palestina sudah merdeka dan jadi negara tapi terus terjun diri dalam konflik kapan bisa beres negara
1,konflik palestina-israel picu gelombang solidaritas manusia di bagai negara masuk di indonesia akan solusi damai telah gencat senjata israel-palestina fakta jam wib hanya di tvone faktatvone cariberitaditvone
2,negara sedang sulit itu buat negara sendiri sama rakyat ngomong ngomong yang ngebacot konflik palestina israel bukan urus kita indonesia terus kenapa iri bilang bos kalau kita bela palestina
1,kadang sulit beda antara ingin dan ide apalagi di hadap realitas yang sangat kompleks seperti konflik israel-palestina ini banyak pihak banyak penting sentimen agama juga jadi bagi dari masalah
2,mungkin dia lebih suka kalau konflik palestina israel terus lanjut karena untuk dagang
0,ini soal simpatik dan bantu kan beda lagi konflik nya ini
2,jangan untuk bela israel saran untuk lihat dua sisi mata uang aja kamu bisa bilang nista agama pokok palestina pasti suci dan israel pasti salah gak itu nama
1,icc internationalcriminalcourt harus bagi tiga wilayah palestina hanya itu jalan keluar untuk sudah konflik dua negara yang libat dunia jadi rusuh tidak mereka lihat bagaimana alam ikut ngamuk karna jahat mereka bencana musibah dan lain
2,nah liat manusia barbar ketololoan kalian adalah ketika kalian harus percaya bahwa palestina itu islam dan kalian harus percaya bahwa palestina dan israel itu
1,bahkan konflik yaman yang di muka akan bawa identitas agama pun jauh lebih mudah untuk bahas cara objektif ketimbang konflik israel-palestina lebih mudah lagi bahas konflik
1,hamas gak peduli dengan nyawa saudara bangsa yang ancam kalau konflik jadi lagi jadi makin jelas rakyat palestina hanya jadi korban penting hamas tapi kok sini sanjung ya
1,hamas gak peduli dengan nyawa saudara bangsa yang ancam kalau konflik jadi lagi jadi makin jelas rakyat palestina hanya jadi korban penting hamas tapi kok sini sanjung ya
1,waspada beri sumbang donasi untuk palestina sebab beberapa pihak yang menyalahgunakan isu konflik palestina baik ikan sumbang donasi pada lembaga yang kredibel seperti baznas
0,konflik internal selalu tiap negara sana daerah konflik
2,kita harus mulai dari sekarang kalau konflik palestina-israel bukan urus kita
2,bagi saya palestina-israel adalah barang dagang pulang pulang jual dalam konflik manusia banding dengan konflik manusia tempat lain
1,israel vs palestina bukan buah konflik tapi jajah ampas wilayah negara palestina oleh negara tidak wilayah israel
1,mari yakin palestina dan israel kita saudara bukan musuh kita sudah habis malu karena lama ini justru beri bantu amunisi kepada organisasi benci dan kuat mereka dengan sumbang kita sampai sampai perintah palestina tidak jalan karena kalah
2,para kaum kadal itu kan mau menang sendiri gencat senjata kok malah klaim menang
0,apa itu fungsi gencat senjata terus hamas kenapa diam saja
1,jadi kapan pasti itu kirim tentara bebas palestina apa harus khilafah dulu baru bisa kirim tentara jika memang demikian ya sudah jangan lama lagi tegak khilafah segera mungkin
0,freepalestine savepalestine rakyat indonesia akan selalu depan sama rakyat palestina hingga merdeka
0,perintah indonesia upaya keras untuk bantu selesai konflik antara israel dengan palestina lalu menlu retno marsudi selaku jabat langsung yang beri mandat oleh presiden
1,sampai kapan pun israel dan palestina tidak akan bisa akur lama pihak ke masih hamas
1,palestina aja kita bela apalagi negara kita pak republik cinta ini tapi tidak dg perintah
2,kalau bani kadrun mau konflik terus langsung buat dapat sesuatu dengan koar bela palestina
1,mungkin karna udah lanjur di kafirin lama ini sama kaum mayoritas jadi imbas ke palestina gimana minta simpat orang kalau orang sebut selalu rendah jadi jangan nyak
0,pihak mesir bagai mediator gencat senjata hamas dan israel ingin agar saling henti serang ini bisa pelihara kumparannews
0,konflik yang jadi antara palestina dan israel masih belum akhir yuk edukasi diri untuk terus baca dan cari informasi kait konflik yang jadi antara dua negara ini
0,konflik yang jadi antara palestina dan israel lama tahun selalu sita perhati dunia masuk indonesia palestina
1,orang juga gak boleh salahin yang serang israel dia gregetan banyak yang lihat cara netral dan salah hamas inti mau teroris atau apa itu asal lawan israel wajib hukum di bela gitu seperti
1,bahkan konflik palestina-israel juga kandung unsur konflik agraria tanah dan segala sesuatu yang di atas kan prsyarat mutlak yang butuh manusia untuk tahan hidup baik cara akumul
1,israel bubar ada manfaat buat nkri kalau mau nyata ikut perang dengan semboyan aku depan bukan bela bebas palestina mantap kan
1,sampe kapan zionist israhell mendzolimi warga palestina tangkap massal warga palestina karena dukung protes serang israel ke gaza lewat
0,bebas palestina dengan khilafah
1,kenapa negara liga arab tidak pernah lihat laku langkah konkrit dan hanya batas nengecam konflik di palestina
1,konflik palestina israel akan pelihara terus karena di sana uang milyaran rupiah alir dan putar exploitasi kejam israel dan derita rakyat palestina jadi modal utam
2,yang salah bila saya lindung diri masyarakat dari covid tapi tetap simpat dengan dukung palestina posisi beda kok buat peta konflik
2,saya itu heran sama lompok arab pesek dan hamas pesek kalian itu benci amat sama yahudi dan israel coba papar di sini alas apa sampai kalian itu sampai segitunya dengan mereka
0,konflik israel-palestina asimetris
0,yang konflik sekarang antara palestina vs israel atau hamas vs israel karena ini dua hal yang beda
1,apa yang manusia kenapa israel yang di cap jajah dan palestina korban itu konflik dari masa lalu belum buyut kamu lahir rebut wilayah atas dasar dua kitab yang tolak belakang jika lihat dari alquran israel jajah sedang jika lihat dari ajar yahudi mereka juang
1,konflik israel-palestina rebut benar sejarah masing klaim sendiri entah tahun depan sejarah mana yang cerita ke generasi saat itu dan belum tentu juga sejarah yang cerita saat masa depan adalah yang paling benar
0,apa beda atau sama heboh konflik palestina-israel dengan heboh aksi kalau bisa semua narsum beri jawab masuk pak hendropriyono
0,suka heran sama sikap orang hadap konflik israel-palestina kok kompor gas banget yah dalam komentar
1,waduh konflik palestina jadi lahan bisnis nih
1,saya bukan mau tanya ya tapi hanya ingat para senior dan orang tua kena konflik antara israel yahudi laknatullah dan palestina ingat pak dan ibu kurang ilmu tahu buat orang jadi bodoh iri hati dengki dan hasut allahu akbar
0,yang jadi belakang ini bukan konflik israel palestina tapi perang hamas vs israel
